snapshot,source_file,source_sha256,page,sl_no,project_code,legacy_ocms_code,pmgid,project_name,agency_raw,table_section,state,approval_month,start_month,doc_original,doc_revised,cost_original_cr,cost_revised_cr,expenditure_cum_cr,physical_progress_pct,parse_flags
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,451,707049,,,Establishment of new GMC Panchmahal,"Medical Education, Ministry of Health and Family Welfare",Healthcare,Gujarat,2022-09,2022-09,2026-03,,325.0,663.5,457.34,87.5,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,452,707050,,,Establishment of new GMC Porbandar,"Medical Education, Ministry of Health and Family Welfare",Healthcare,Gujarat,2022-04,2022-10,2024-09,,325.0,618.98,936.64,81.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,453,701173,,,AIIMS Majra Rewari Haryana,PMSSY AND Institute of NATIONAL Importance,Healthcare,Haryana,2019-02,2019-02,2026-12,2026-12,1299.0,1646.43,717.42,64.85,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,454,701167,,,AIIMS Kashmir at Awantipora Jammu & Kashmir,PMSSY AND Institute of NATIONAL Importance,Healthcare,Jammu and Kashmir,2019-01,2019-03,2025-12,2026-12,1828.0,2160.84,1594.22,78.0,NO_LEGACY_CODE;NO_PMGID;MULTILINE_STATE
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,455,707051,,,Establishment of new GMc Udhampur,"Medical Education, Ministry of Health and Family Welfare",Healthcare,Jammu and Kashmir,2019-09,2022-01,2027-03,,325.0,325.0,222.0,75.0,NO_LEGACY_CODE;NO_PMGID;MULTILINE_STATE
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,456,707052,,,Establishment of new GMC Handwara [Distt. Kupwara],"Medical Education, Ministry of Health and Family Welfare",Healthcare,Jammu and Kashmir,,1900-01,1900-01,,325.0,325.0,173.0,0.0,NO_LEGACY_CODE;NO_PMGID;MULTILINE_STATE;DATE_PARSE_FAIL
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,457,707021,,,Establishment of new GMC Koderma,"Medical Education, Ministry of Health and Family Welfare",Healthcare,Jharkhand,2023-09,2024-02,2026-08,,250.0,504.8,271.0,40.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,458,707022,,,Establishment of new GMC Chaibasa [Singhbhum],"Medical Education, Ministry of Health and Family Welfare",Healthcare,Jharkhand,2018-06,2023-03,2025-09,,250.0,454.1,65.0,57.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,459,707057,,,Establishment of new GMC Leh,"Medical Education, Ministry of Health and Family Welfare",Healthcare,Ladakh,,1900-01,1900-01,,325.0,325.0,127.0,0.0,NO_LEGACY_CODE;NO_PMGID;DATE_PARSE_FAIL
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,460,707058,,,Establishment of new GMC Rajgarh,"Medical Education, Ministry of Health and Family Welfare",Healthcare,Madhya Pradesh,2021-12,2022-11,2024-04,,325.0,325.0,179.0,84.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,461,707059,,,Establishment of new GMC Mandla,"Medical Education, Ministry of Health and Family Welfare",Healthcare,Madhya Pradesh,2023-08,2023-10,2026-04,,325.0,325.0,83.41,43.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,462,706988,,,Establishment of new GMC Gondia,"Medical Education, Ministry of Health and Family Welfare",Healthcare,Maharashtra,,1900-01,1900-01,,189.0,189.0,113.4,0.0,NO_LEGACY_CODE;NO_PMGID;DATE_PARSE_FAIL
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,463,706989,,,Establishment of new GMC West Garo Hills [Tura],"Medical Education, Ministry of Health and Family Welfare",Healthcare,Meghalaya,,1900-01,1900-01,,189.0,189.0,170.1,0.0,NO_LEGACY_CODE;NO_PMGID;DATE_PARSE_FAIL
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,464,707067,,,Establishment of new GMC Mon,"Medical Education, Ministry of Health and Family Welfare",Healthcare,Nagaland,,1900-01,1900-01,,325.0,325.0,155.0,0.0,NO_LEGACY_CODE;NO_PMGID;DATE_PARSE_FAIL
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,465,707069,,,Establishment of new GMC Kapurthala,"Medical Education, Ministry of Health and Family Welfare",Healthcare,Punjab,2019-11,2027-07,2028-12,,325.0,550.0,0.0,0.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,466,707070,,,Establishment of new GMC Hoshiarpur,"Medical Education, Ministry of Health and Family Welfare",Healthcare,Punjab,2020-01,2026-03,2028-12,,325.0,374.75,2.0,1.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,467,707039,,,Establishment of new GMC Gangtok,"Medical Education, Ministry of Health and Family Welfare",Healthcare,Sikkim,2018-10,2018-12,2026-12,,250.0,635.21,667.21,92.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,468,701168,,,ALL India Institute of Medical Sciences-AIIMS Madurai,PMSSY AND Institute of NATIONAL Importance,Healthcare,Tamil Nadu,2018-12,2018-12,2022-08,2026-10,1264.0,2021.51,522.72,52.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,81,469,701171,,,AIIMS Bibinagar,PMSSY AND Institute of NATIONAL Importance,Healthcare,Telangana,2018-12,2022-07,2026-06,2026-06,1028.0,1365.95,989.98,87.32,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,470,707086,,,Establishment of new GMC Rudrapur,"Medical Education, Ministry of Health and Family Welfare",Healthcare,Uttarakhand,2022-10,2024-02,2026-12,,325.0,325.0,274.0,60.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,471,707087,,,Establishment of new GMC Pithoragarh,"Medical Education, Ministry of Health and Family Welfare",Healthcare,Uttarakhand,2021-08,2023-04,2026-12,,325.0,768.89,327.08,84.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,472,612167,,,"Construction of 350 beds + 50 Super Specialty beds ESIC Hospital Sheelanagar, Visakhapatnam, Andhra Pradesh",Employee's State Insurance Company [ESIC],Healthcare,Andhra Pradesh,2021-02,2023-04,2025-10,2026-06,384.27,384.27,253.37,94.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,473,612186,,,350 Bedded [Upgradable to 500 beds] ESI Hospital at Sanand,Employee's State Insurance Company [ESIC],Healthcare,Gujarat,2022-06,2023-04,2026-03,2027-05,558.12,558.12,55.81,21.5,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,474,612211,,,"Demolition, Construction and upgradation of ESI Hospital, Kalol, Gujarat from 50 beds to 150 beds.",Employee's State Insurance Company [ESIC],Healthcare,Gujarat,2022-08,2023-10,2025-10,2026-11,205.87,205.87,51.74,50.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,475,612745,,,"Construction of 200 bed ESI Hospital at Bommasandra, Karnataka",Employee's State Insurance Company [ESIC],Healthcare,Karnataka,2015-02,2024-10,2027-01,2027-05,278.0,278.0,80.52,34.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,476,612748,,,"Construction of 100 bed ESI Hospital and Staff Quarters [32 Nos.] at Harohalli, Karnataka",Employee's State Insurance Company [ESIC],Healthcare,Karnataka,2019-07,2025-03,2027-02,,150.92,150.92,31.05,25.9,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,477,612213,,,"Construction of 200 Bedded ESIC Hospital at Butibori, Nagpur, Maharashtra.",Employee's State Insurance Company [ESIC],Healthcare,Maharashtra,2013-10,2022-08,2025-08,2026-09,194.93,196.7,114.39,67.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,478,616691,,,"Upgradation & Extension of ESIC Hospital and Construction of PG Hostel / Staff Housing for ESIC Hospital at Andheri, Mumbai",Employee's State Insurance Company [ESIC],Healthcare,Maharashtra,2008-12,2009-06,2025-08,2026-09,260.13,260.13,216.46,89.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,479,612513,,,"Construction of 100 Bedded ESI Hospital at Duburi, Odisha.",Employee's State Insurance Company [ESIC],Healthcare,Odisha,2010-12,2025-02,2027-06,,164.6,164.6,16.44,7.2,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,480,612259,,,CONSTRUCTION OF 300 BEDDED HOSPITAL AT HARIDWAR,Employee's State Insurance Company [ESIC],Healthcare,Uttarakhand,2021-02,2021-12,2024-10,2026-07,102.4,297.63,340.3,89.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,481,701565,,,Jal Marg Vikas Project,Inland Waterways Authority of India [IWAI],Inland Waterways,"Multi-States (Bihar, Jharkhand, Uttar Pradesh, West Bengal)",2018-01,2018-02,2023-12,2025-12,5369.18,5061.15,4117.61,83.72,NO_LEGACY_CODE;NO_PMGID;MULTILINE_STATE
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,482,609424,,,"Development of Container Terminal at Tuna-Tekra, Deendayal Port on BOT Basis Under PPP Mode",Deendayal Port Trust,Shipping,Gujarat,2022-10,2024-03,2027-03,2027-09,4243.64,4243.64,2481.0,60.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,483,701570,,,"Replacement and revamping of pipeline projects in oil jetty area, Kandla",Deendayal Port Trust [DPT],Shipping,Gujarat,2021-09,2021-09,2023-09,2025-03,171.0,211.61,149.5,92.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,484,617804,,,Mechanization of Berth No.14 for handling Containers and other cargo on DBFOT basis - Phase II,New Mangalore Port Authority,Shipping,Karnataka,2023-12,2024-06,2027-03,,153.23,153.23,97.45,95.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,485,400382,,,Rewas Port Project,Reliance Industries Ltd,Shipping,Maharashtra,2019-12,2020-01,2023-03,,6000.0,6000.0,5999.89,88.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,486,701574,,,Deepening and Optimization of Inner Harbour facilities including development of Western Dock on BOT basis to handle Cape size vessels,Paradip Port Trust [PPT],Shipping,Odisha,2022-05,2023-01,2027-12,2028-10,3004.63,3004.63,2244.12,74.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,82,487,619229,,,"Integrated development of Outer Container Terminal and berth No. 1 though 5 NSD at KDS, SMPK on DBFOT basis through PPP mode",Syama Prasad Mookerjee Port Kolkata,Shipping,West Bengal,2025-03,2027-02,2028-08,,832.25,832.25,0.0,0.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,488,707215,,,National Maritime Heritage Complex [NMHC] Phase-I,Indian Port Rail & Ropeway Corporation Ltd. [IPRCL],"Tourism, Hospitality & Wellness",Gujarat,2019-02,2022-01,2024-03,2026-03,573.0,1238.05,636.91,78.92,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,489,707410,,,Integrated Multi Modal Logistics Hub at Nangal Chaudhary in Haryana - Other Trunk Infrastructure Development Phase 1,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],Logistics Infrastructure,Haryana,2018-05,2021-12,2023-12,2028-05,763.0,763.0,430.0,60.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,490,617727,,,Orvakal Industrial Area,NICDC,Real Estate,Andhra Pradesh,2024-08,2025-10,2028-10,,2786.0,2786.0,278.6,12.81,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,491,617729,,,Kopparthy Industrial Area,NICDC,Real Estate,Andhra Pradesh,2024-08,2025-10,2028-10,,2136.0,2136.0,39.75,5.23,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,492,701658,,,Krishnapatnam Node - Phase 1 - Roads and Services Development,National Industrial Corridor Development Corporation,Real Estate,Andhra Pradesh,2020-12,2024-02,2027-02,,2139.44,2139.44,981.35,45.43,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,493,701657,,,Tumakuru Node - Phase 1 - Roads and Services Development,National Highways & Infrastructure Development Corporation Ltd. [NHIDCL],Real Estate,Karnataka,2020-12,2023-02,2026-09,2027-09,1701.81,1701.81,324.12,25.67,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,494,701668,,,Development of Palakkad Node under extension of CBIC to Kochi,National Industrial Corridor Development Corporation,Real Estate,Kerala,2024-08,2025-10,2029-04,,3805.0,3805.0,0.0,5.25,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,495,603210,,,Development of Jodhpur Pali Marwar Industrial Area JPMIA in Rajasthan,National Industrial Corridor Development Corporation,Real Estate,Rajasthan,2024-08,2026-01,2028-07,,921.66,921.66,0.0,4.67,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,496,601812,,,Development of Zaheerabad Node under Hyderabad Nagpur Industrial Corridor,National Industrial Corridor Development Corporation,Real Estate,Telangana,2024-08,2026-02,2029-02,,2360.0,2360.0,42.89,3.58,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,497,707419,,,IMC at Prayagraj,National Industrial Corridor Development Corporation,Real Estate,Uttar Pradesh,2024-08,2026-04,2027-06,,658.0,658.0,75.63,22.54,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,498,615202,,,Capacity expansion of Deposit-14 and 14 NMZ at Kirandul,National Mineral Development Corporation Limited [NMDC],Metals & Mining,Chhattisgarh,2021-08,2022-07,2028-12,2028-03,1700.0,1756.2,263.01,18.3,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,499,617243,,,Replacement of Hot Leveller No.1 of Plate Mill at Bhilai Steel Plant,Steel Authority of India Limited [SAIL],Steel,Chhattisgarh,2024-07,2024-08,2026-07,,198.62,198.62,129.24,82.13,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,500,617255,,,"Replacement of Converter Vessels, Trunnion Rings, Support System & Installation of Secondary Emission at Bhilai Steel Plant",Steel Authority of India Limited [SAIL],Steel,Chhattisgarh,2023-10,2023-12,2026-06,2026-09,471.83,471.83,257.18,70.5,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,501,617256,,,Rebuilding of Coke Oven Battery No.7 & 8 at Bhilai Steel Plant,Steel Authority of India Limited [SAIL],Steel,Chhattisgarh,2023-11,2024-01,2025-10,2026-09,884.1,884.1,618.87,93.74,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,502,706811,,,NMDC Slurry Pipeline Project Phase-1,National Mineral Development Corporation Limited [NMDC],Steel,Chhattisgarh,2015-11,2020-09,2023-06,2026-05,2907.0,5427.0,3639.5,95.2,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,503,709826,,,SCREENING PLANT-III AT KIRANDUL,National Mineral Development Corporation Limited [NMDC],Steel,Chhattisgarh,2009-01,2021-10,2026-01,2027-07,2718.84,2718.84,1748.76,83.15,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,504,400174,,,"New Sinter Plant at BSL, SAIL",Steel Authority of India Limited [SAIL],Steel,Jharkhand,2015-03,2015-10,2027-10,2027-06,1034.01,1752.3,1014.95,63.76,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,83,505,617249,,,Replacement of existing Grinders in CRM-I & II at Bokaro Steel Plant,Steel Authority of India Limited [SAIL],Steel,Jharkhand,2025-01,2025-02,2027-01,,211.94,211.94,59.72,50.4,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,84,506,617250,,,Secondary Emission Control in Converters of SMS-II at Bokaro Steel Plant,Steel Authority of India Limited [SAIL],Steel,Jharkhand,2025-01,2025-02,2026-10,2027-04,207.13,207.13,86.62,51.82,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,84,507,617254,,,Replacement of remaining 04 sets of Battery Cyclones with 04 Nos. of ESPs in Sinter Plant-1 at Bokaro Steel Plant,Steel Authority of India Limited [SAIL],Steel,Jharkhand,2024-03,2024-04,2026-06,2027-04,260.37,260.37,125.6,50.16,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,84,508,617257,,,Rebuilding of Coke Oven Battery No.6 at Bokaro Steel Plant,Steel Authority of India Limited [SAIL],Steel,Jharkhand,2023-11,2023-12,2026-11,2027-11,627.31,627.31,342.26,66.11,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,84,509,400121,,,"Construction of Screening Plant-II for Donimalai and Kumaraswamy Iron Ore Mining Complex of NMDC Limited at Ballari Dt, Karnataka.",National Mineral Development Corporation Limited [NMDC],Steel,Karnataka,2014-11,2024-06,2026-08,,1043.63,1043.63,628.29,65.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,84,510,612781,,,Rebuilding of COB 4 at Durgapur Steel Plant,Steel Authority of India Limited [SAIL],Steel,West Bengal,2023-09,2023-09,2026-12,2027-09,916.78,916.78,234.05,35.36,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,84,511,617242,,,Installation of New Bar Mill at Durgapur Steel Plant,Steel Authority of India Limited [SAIL],Steel,West Bengal,2024-07,2024-08,2027-06,,2115.44,2115.44,828.94,66.02,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,84,512,617246,,,Up-gradation of Blast Furnace No. 3 at Durgapur Steel Plant,Steel Authority of India Limited [SAIL],Steel,West Bengal,2024-09,2024-10,2026-06,2027-10,758.09,758.09,286.36,41.68,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,84,513,617248,,,Third Ladle Furnace in Secondary Refinery Unit at IISCO Steel Plant,Steel Authority of India Limited [SAIL],Steel,West Bengal,2024-11,2024-12,2026-07,2026-11,227.96,227.96,103.97,74.55,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,84,514,617251,,,Revamping of Air Pollution Control Systems of SP-1 at Durgapur Steel Plant,Steel Authority of India Limited [SAIL],Steel,West Bengal,2024-07,2024-12,2026-05,2026-08,196.4,196.4,65.5,32.21,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,84,515,617338,,,Stamp Charge Battery No.12 Battery Proper at IISCO Steel Plant,Steel Authority of India Limited [SAIL],Steel,West Bengal,2025-01,2025-02,2028-07,,2518.39,2518.39,415.31,26.7,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,84,516,400298,,,Nadikudi - Srikalahasti New Line,South Central Railway [SCR] - II,Railways,Andhra Pradesh,2012-03,2016-12,2027-05,2028-03,2312.0,5932.0,3119.31,55.02,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,84,517,611754,,,GUNTAKAL WEST-MALLAPPA GATE RAIL OVER RAIL - ROR TRACK,South Central Railway [SCR] - II,Railways,Andhra Pradesh,2023-07,2023-07,2026-07,,293.3,293.3,272.72,0.24,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,84,518,611927,,,Kurnool - Setting up facilities for coach midlife rehabilitation workshop,WPO/Patna,Railways,Andhra Pradesh,2014-01,2017-10,2023-12,,560.72,560.72,276.66,65.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,84,519,612827,,,Flyover between Pendurthi and Simhachalam North to avoid surface crossing at Simhachalam 7.135 km PB 73 of 2023 24 NR,East Coast Railway [ECoR] - II,Railways,Andhra Pradesh,2023-04,2024-05,2027-04,,183.65,183.65,17.25,16.0,NO_LEGACY_CODE;NO_PMGID
2026-06,FlashReport_June_2026.pdf,d26872ac9336b451d311e823646560d29d8a6c2fbc9fdca9fd78fc22fd08ca15,84,520,616697,,,3rd & 4th line between Vadlapudi -Gate Jn. cabin and Tie line between Gate Junction to Gangavaram port,East Coast Railway [ECoR] - II,Railways,Andhra Pradesh,2023-04,2024-03,2026-06,,154.28,154.28,69.59,80.0,NO_LEGACY_CODE;NO_PMGID
